Last Name, First Name, Middle Name,Suffix,Entity Name,Formatted Name,Attention,Address Line 1,Address Line 2,City,State,County,Mail Zip Code,Mail Zip Code + 4,License Type,Sub Category,License Number,License First Issue Date,License Last Renewed Date,License Expiration Date, License Status Description,Specialty,Title,Degree(s),Case Number,Program Action,Discipline Effective Date,Discipline Complete Date,
,,,,Steamboat Nails,Steamboat Nails,,906 Lincoln Ave,,Steamboat Springs,CO,Routt,80487,5023,REG,,2000029015,12/23/2013,12/01/2021,11/30/2023,Revoked,Fixed Location,,,2022-2478,CLS Combined w/other case for action,04/10/2023,,
,,,,Steel & Lather Barber Co,Steel & Lather Barber Co,,613 E 13th Ave,,Denver,CO,Denver,80203,2612,REG,,2000030395,06/21/2016,12/01/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,Steven Albert Salon,Steven Albert Salon,,11027 S Pikes Peak Dr,,Parker,CO,,80138,7356,REG,,2000030259,03/29/2016,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,Stilo,Stilo,,14044 E Mississippi Ave,,Aurora,CO,Arapahoe,80012,3693,REG,,2000029366,07/21/2014,12/01/2015,11/30/2017,Expired,Fixed Location,,,2016-717,CLS Letter of Admonition,04/15/2020,04/15/2020,
,,,,Strand by Strand,Strand by Strand,,1407 N Union Blvd,,Colorado Springs,CO,El Paso,80909,2843,REG,,120064730,04/10/1992,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Strands Hair Design by Janet,Strands Hair Design by Janet,,513 Rider Ridge Dr,,Longmont,CO,Boulder,80501,0501,REG,,2310,08/10/2006,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Strands Styling Salon,Strands Styling Salon,,222 West Main,,Hotchkiss,CO,Delta,81419,1419,REG,,80022205,09/24/1986,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Studio 10 -  Pam Morris,Studio 10 -  Pam Morris,,5220 Wadsworth Byp Unit J,,Arvada,CO,Jefferson,80002,3749,REG,,3473,04/15/2009,12/01/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,"Studio 182, Inc dba Lotus Salon & Spa","Studio 182, Inc dba Lotus Salon & Spa",,1670 E Cheyenne Mtn Blvd#D ,,Colorado Springs,CO,,80906,0906,REG,,120060481,07/23/1997,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Studio 19,Studio 19,,700 Ken Pratt Blvd Ste 115,,Longmont,CO,Boulder,80501,6454,REG,,2000028677,05/01/2013,12/01/2017,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,Studio 6 Salon,Studio 6 Salon,,5666 N Academy Blvd,,Colorado Springs,CO,El Paso,80918,3659,REG,,10,07/02/2002,09/29/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Studio Boom,Studio Boom,,1350 Ken Pratt Blvd # 3,,Longmont,CO,Boulder,80501,6361,REG,,676,08/13/2003,12/01/2025,11/30/2027,Active,Fixed Location,,,2013-3253,CLS Citation Issued,10/23/2013,,
,,,,Studio D,Studio D,,9140 Westview Rd Unit D121,,Lone Tree,CO,Douglas,80124,5151,REG,,2000028681,05/01/2013,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Studio T,Studio T,,123 W 4th St,,Wray,CO,Yuma,80758,1701,REG,,2000029390,08/11/2014,12/01/2017,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,Studio U,Studio U,,1485 Florida Rd # 104A,,Durango,CO,La Plata,81301,6881,REG,,3566,07/02/2009,03/18/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Studio Wise,Studio Wise,,614 Cedar St,,Hudson,CO,,80642,0642,REG,,2000030156,01/22/2016,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,Style Zone,Style Zone,,18 N Main St Unit C,,Brighton,CO,Adams,80601,1681,REG,,150006075,03/15/1981,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Stylin Moose - Salon Consulting,Stylin Moose - Salon Consulting,,2490 W Jamison Way,,Littleton,CO,Arapahoe,80120,3943,REG,,628,08/11/2003,12/01/2023,11/30/2025,Expired,Fixed Location,,,,,,,
,,,,Styling in Steamboat,Styling in Steamboat,,440 S Lincoln Ave  Ste B-2,,Steamboat Springs,CO,Routt,80487,0487,REG,,100036302,08/27/1998,12/01/2017,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,Stylist,Stylist,,464 6403 Rd,,Montrose,CO,Montrose,81403,3365,REG,,1147,05/03/2004,12/01/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,Sue's Place,Sue's Place,,24522 CR N,,Cortez,CO,Montezuma,81321,1321,REG,,4730,03/30/2012,11/07/2018,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,Sugar and Spice Studios,Sugar and Spice Studios,,1685 S Colorado Blvd,,Denver,CO,Denver,80222,4000,REG,,2000036315,12/24/2024,12/24/2024,11/30/2025,Expired,,,,,,,,
,,,,Sugar Shearz Studio,Sugar Shearz Studio,,700 Ken Pratt Blvd Ste 115,,Longmont,CO,Boulder,80501,6454,REG,,2000028434,11/02/2012,11/02/2012,11/30/2013,Expired,,,,,,,,
,,,,Bella Vita Mountain Day Spa,Bella Vita Mountain Day Spa,,47 Cooper Creek Way,,Winter Park,CO,Grand,80482,0482,REG,,2000031759,10/23/2018,12/01/2019,06/08/2020,Expired,Fixed Location,,,,,,,
,,,,Bella's Beauty Salon,Bella's Beauty Salon,,3031 Jet Wing Dr,,Colorado Springs,CO,El Paso,80916,3270,REG,,2000028665,04/25/2013,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,Bellwether,Bellwether,,5126 E Colfax Ave,,Denver,CO,Denver,80220,1302,REG,,2000030660,12/09/2016,12/01/2019,11/30/2021,Expired,Fixed Location,,,2015-3395,CLS Stipulation,12/09/2016,12/09/2016,
,,,,Bent County Health Care Center,Bent County Health Care Center,,810 3rd St,,Las Animas,CO,Bent,81054,1002,REG,,40900510,09/01/1977,12/01/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,Beso Studios,Beso Studios,,1990 59th Ave Ste B,,Greeley,CO,Weld,80634,9682,REG,,2000028515,01/14/2013,02/24/2026,11/30/2027,Active,,,,,,,,
,,,,Betties LLC,Betties LLC,,4243 W 38th Ave,,Denver,CO,Denver,80212,1925,REG,,2000034235,01/19/2022,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,Beyond Beauty Salon and Spa,Beyond Beauty Salon and Spa,,303 Edgemont Blvd,,Alamosa,CO,Alamosa,81101,2347,REG,,4024,07/26/2010,12/01/2025,11/30/2027,Active,Fixed Location,,,2018-1575,CLS Letter of Admonition,04/02/2018,,
,,,,Beyond Expectations Salon & Spa Inc,Beyond Expectations Salon & Spa Inc,,3333 S Wadsworth Blvd Unit A103,,Lakewood,CO,Jefferson,80227,5117,REG,,780,10/22/2003,12/01/2017,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,Beyond the Mirror,Beyond the Mirror,,324 E Railroad Ave,,Fort Morgan,CO,Morgan,80701,2834,REG,,20016472,12/09/1998,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Bishops Cuts & Colors,Bishops Cuts & Colors,,3825 E Colfax Ave,,Denver,CO,Denver,80206,1910,REG,,2000031712,09/12/2018,09/12/2018,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,BL International Beauty College III,BL International Beauty College III,,3465 W Alameda Ave,,Denver,CO,Denver,80219,0219,REG,,801,11/07/2003,01/27/2015,11/30/2015,Expired,School,,,2007-2846,CLS Stipulation,09/12/2007,,
,,,,Black Rose Salon,Black Rose Salon,,6333 So Santa Fe Dr Unit B2,,Littleton,CO,Arapahoe,80120,0120,REG,,3600,08/03/2009,12/01/2011,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,Blendz Barbershop,Blendz Barbershop,,14340 E 28th Ave,,Aurora,CO,Adams,80011,2852,REG,,2000034977,05/05/2023,05/05/2023,11/30/2023,Voluntary Surrender,,,,2024-9434,CLS Voluntary Surrender/Relinquishment,03/13/2025,,
,,,,Razors Sharp Cuts,Razors Sharp Cuts,,1364 N Grant St,,Denver,CO,Denver,80203,2347,REG,,4849,06/29/2012,03/10/2026,11/30/2027,Active,Fixed Location,,,,,,,
,,,,"RB Esthetics, LLC","RB Esthetics, LLC",,6656 W 38th Ave,,Wheat Ridge,CO,,80033,0033,REG,,2000032886,11/19/2019,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Regal Nail,Regal Nail,,707 SOUTH 8TH STREET,,COLORADO SPRINGS,CO,,80905,0905,REG,,120046865,02/27/2001,12/01/2017,11/30/2019,Expired,Fixed Location,,,2004-2220,CLS Stipulation,08/20/2004,08/20/2005,
,,,,Regal Nails,Regal Nails,,2545 Rimrock Ave,Inside Wal-Mart,Grand Junction,CO,,81505,1505,REG,,743,10/08/2003,12/01/2021,11/30/2023,Expired,Fixed Location,,,2007-3419,CLS Stipulation,10/31/2006,10/31/2007,
,,,,Regal Nails,Regal Nails,,3103 23rd RD Ave,,Greeley,CO,Weld,80631,631-,REG,,50900610,04/07/2000,11/30/2001,11/30/2001,Expired,Fixed Location,,,,,,,
,,,,Regal Nails Salon & Spa,Regal Nails Salon & Spa,,1575 Space Center Drive,,Colorado Springs,CO,El Paso,80915,0915,REG,,120050245,08/05/1998,01/11/2001,01/11/2001,Expired,Fixed Location,,,,,,,
,,,,Regal Nails Salon & Spa,Regal Nails Salon & Spa,,1510 W Main St,,Sterling,CO,Logan,80751,9095,REG,,20036787,06/13/2002,12/01/2017,11/30/2019,Expired,Fixed Location,,,2017-6855,CLS Letter of Admonition,04/15/2020,04/15/2020,
,,,,Relache Nails and Spa LLC,Relache Nails and Spa LLC,,5097 W 64th Ave,,Arvada,CO,Adams,80003,6529,REG,,2000032646,06/27/2019,12/01/2023,11/30/2025,Expired,Fixed Location,,,2025-5665,CLS Stipulation,12/04/2025,,
,,,,Renew U Day Spa,Renew U Day Spa,,1517 9th St,,Greeley,CO,,80631,3113,REG,,2000030120,12/22/2015,12/22/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Renu Laser and Skin Care,Renu Laser and Skin Care,,1480 W Canal Ct,,Littleton,CO,Arapahoe,80120,4529,REG,,4582,12/01/2011,12/01/2025,11/30/2027,Active,Fixed Location,,,2012-689,CLS Stipulation,11/16/2011,,
,,,,Retro Barbers LLC,Retro Barbers LLC,,9435 W 58th Ave,,Arvada,CO,,80002,2003,REG,,2000030323,05/17/2016,12/01/2017,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,Revelz Hair Design,Revelz Hair Design,,10822 Glengate Cir,,Highlands Ranch,CO,Douglas,80130,6970,REG,,2590,03/21/2007,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Reverb,Reverb,,750 Citadel Dr  E #2172,,Colorado Springs,CO,El Paso,80909,0909,REG,,2672,06/01/2007,12/01/2025,11/30/2027,Active,Fixed Location,,,2011-964,CLS Stipulation,10/14/2010,,
,,,,RM Nails LLC,RM Nails LLC,,1250 S Buckley Rd Unit D,,Aurora,CO,Arapahoe,80017,5120,REG,,635,08/11/2003,12/01/2025,11/30/2027,Active,Fixed Location,,,2023-1550,CLS Letter of Admonition,05/04/2023,,
,,,,RN Esthetics the other make up,RN Esthetics the other make up,,1709 Linden Lake Rd,,Fort Collins,CO,Larimer,80524,2278,REG,,2000032299,12/03/2018,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,RN Medispa,RN Medispa,,4895 W 10th St,Suite A,Greeley,CO,Weld,80634,0634,REG,,4336,05/17/2011,12/01/2025,11/30/2027,Active,Fixed Location,,,2015-1068,CLS Stipulation,11/06/2015,,
,,,,Rocky Mountain Hair Salons,Rocky Mountain Hair Salons,,16750 S Townsend Ave,,Montrose,CO,Montrose,81401,5410,REG,,80032069,12/07/1998,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Rocky Mountain Hair Salons,Rocky Mountain Hair Salons,,2881 North Ave,,Grand Junction,CO,Mesa,81501,5064,REG,,90019524,11/15/2001,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Roosters Denver West Promenade,Roosters Denver West Promenade,,14710 W Colfax Ave Unit 140,,Lakewood,CO,Jefferson,80401,3277,REG,,2000029019,12/27/2013,05/10/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Roots Wellness Studio,Roots Wellness Studio,,115 Linden St,,Fort Collins,CO,Larimer,80524,2488,REG,,2000028801,08/15/2013,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,"Rose Nails & Spa Pedicure, LLC","Rose Nails & Spa Pedicure, LLC",,9567 S University Blvd Unit E1,,Highlands Ranch,CO,Douglas,80126,8129,REG,,2000035309,12/06/2023,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,Rose Nails LTD,Rose Nails LTD,,4212 S College Ave Unit 102,,Fort Collins,CO,,80525,0525,REG,,3603,08/03/2009,06/27/2012,11/30/2013,Expired,Fixed Location,,,,,,,
,,,,Route 6 Elite Barber Shop LLC,Route 6 Elite Barber Shop LLC,,40801 Highway 6 Unit 202,,Avon,CO,Eagle,81620,5574,REG,,2000035556,05/09/2024,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,Roxane's,Roxane's,,PO Box 2452,,Granby,CO,Grand,80446,2452,REG,,3983,06/15/2010,12/01/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Roxy’s Aesthetics,Roxy’s Aesthetics,,23286 Two Rivers Rd Ste 24A,,Basalt,CO,Eagle,81621,9252,REG,,2000034749,12/19/2022,12/01/2025,11/30/2027,Active,,,,2023-626,CLS Letter of Admonition,09/29/2023,,
,,,,Royal Nail Spa Waxing & Lash LLC,Royal Nail Spa Waxing & Lash LLC,,5345 W 38th Ave,,Wheat Ridge,CO,Jefferson,80212,7058,REG,,2000031378,04/03/2018,04/03/2018,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,"Suite One Skin Care, LLC","Suite One Skin Care, LLC",,2507 Patterson Rd,,Grand Jct,CO,Mesa,81505,3610,REG,,2000032701,08/06/2019,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Sunny Day Spa LLC,Sunny Day Spa LLC,,12444 Swansea Dr,,Parker,CO,Douglas,80134,3616,REG,,2000029204,04/09/2014,12/01/2025,11/30/2027,Active,Fixed Location,,,2024-676,CLS Stipulation,03/22/2024,,
,,,,Sunridge Styling Salon,Sunridge Styling Salon,,5820 Flintridge Dr,,Colorado Springs,CO,El Paso,80918,1883,REG,,2000028546,02/07/2013,12/01/2023,11/30/2025,Expired,,,,,,,,
,,,,Sunrise Nails LLC,Sunrise Nails LLC,,9866 W Belleview Ave,,Littleton,CO,Jefferson,80123,2101,REG,,2000029159,03/14/2014,12/01/2025,11/30/2027,Active,Fixed Location,,,2015-4199,CLS Stipulation,10/02/2017,10/02/2017,
,,,,Sunrise University Park,Sunrise University Park,,2105 University Park Blvd,,Colorado Springs,CO,El Paso,80918,3691,REG,,120900150,06/15/2001,12/01/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,Sunset Oak LLC,Sunset Oak LLC,,11550 Meridian Market Vw,,Peyton,CO,El Paso,80831,8241,REG,,2650,05/14/2007,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Sunset Oak LLC,Sunset Oak LLC,,13420 W Coal Mine Ave,Inside WalMart #5049,Littleton,CO,Jefferson,80127,5402,REG,,952,01/12/2004,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,Sunset Oak LLC,Sunset Oak LLC,,4651 W 121st Ave,,Broomfield,CO,Broomfield,80020,5662,REG,,3916,05/10/2010,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,Sunset Oak LLC,Sunset Oak LLC,,7155 Sheridan Blvd,,Arvada,CO,Jefferson,80003,3803,REG,,3051,04/16/2008,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,Sunshine Nails & Spa,Sunshine Nails & Spa,,12161 Sheridan Blvd Unit F,,Broomfield,CO,Broomfield,80020,3710,REG,,4474,08/29/2011,11/21/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Supercuts,Supercuts,,1451 S Murray Blvd,,Colorado Springs,CO,El Paso,80916,3975,REG,,120062760,03/01/2001,12/01/2025,11/30/2027,Active,Fixed Location,,,2023-1645,CLS Letter of Admonition,04/03/2023,,
,,,,Supercuts,Supercuts,,3262 Centennial Blvd # 110,,Colorado Springs,CO,El Paso,80907,4077,REG,,1237,07/12/2004,12/01/2025,11/30/2027,Active,Fixed Location,,,2023-1866,CLS Letter of Admonition,04/17/2023,,
,,,,Supercuts,Supercuts,,5759 N Elizabeth St Ste 120,,Pueblo,CO,Pueblo,81008,1984,REG,,1979,01/04/2006,12/01/2025,11/30/2027,Active,Fixed Location,,,2023-1684,CLS Letter of Admonition,04/03/2023,,
,,,,Supercuts,Supercuts,,9205 N Union Blvd Ste 170,,Colorado Springs,CO,El Paso,80920,7827,REG,,2878,11/26/2007,12/01/2025,11/30/2027,Active,Fixed Location,,,2023-1680,CLS Letter of Admonition,04/03/2023,,
,,,,Supercuts 82045,Supercuts 82045,,215 Union Blvd,,Lakewood,CO,,80228,1839,REG,,2000030714,02/06/2017,12/01/2017,11/30/2019,Expired,Fixed Location,,,,,,,
,,,,Superior Barber Shop,Superior Barber Shop,,3275 E Platte Ave Ste E,,Colorado Springs,CO,El Paso,80909,6444,REG,,2000029750,04/02/2015,12/01/2025,11/30/2027,Active,Fixed Location,,,2017-5726,CLS Letter of Admonition,10/27/2017,10/27/2017,
,,,,T & N Fantastic Nails,T & N Fantastic Nails,,16911 E Quincy Ave A-1,,Aurora,CO,Arapahoe,80015,0015,REG,,170004033,08/24/1999,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,T & T Nails,T & T Nails,,15220 E Iliff Ave Ste E,,Aurora,CO,Arapahoe,80014,4546,REG,,2000029129,03/10/2014,12/01/2023,11/30/2025,Expired,Fixed Location,,,,,,,
,,,,"T & T Nails Longmont, LLC","T & T Nails Longmont, LLC",,629 Ken Pratt Blvd,,Longmont,CO,Boulder,80501,6419,REG,,2368,09/15/2006,12/01/2025,11/30/2027,Active,Fixed Location,,,2013-744,CLS Citation Issued,03/20/2013,,
,,,,T Marie Salons LLC,T Marie Salons LLC,,6657 W Ottawa Ave,,Littleton,CO,Jefferson,80128,7200,REG,,2000030107,12/22/2015,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,T Nails and Spa LLC,T Nails and Spa LLC,,13762 E Quincy Ave,,Aurora,CO,Arapahoe,80015,1129,REG,,2000028568,02/12/2013,12/01/2025,11/30/2027,Active,Fixed Location,,,2018-1632,CLS Letter of Admonition,01/28/2019,01/28/2019,
,,,,T Nails and Spa LLC,T Nails and Spa LLC,,13762 E Quincy Ave,,Aurora,CO,Arapahoe,80015,1129,REG,,2000028568,02/12/2013,12/01/2025,11/30/2027,Active,Fixed Location,,,2022-9588,CLS Letter of Admonition,02/22/2023,,
,,,,T Styles Inc.,T Styles Inc.,,2784 S DANUBE ST,,AURORA,CO,,80013,0013,REG,,170002573,11/02/1995,12/01/2001,11/30/2003,Expired,,,,,,,,
,,,,T&P Hair Salon Inc,T&P Hair Salon Inc,,3918 Wadsworth Blvd,,Wheat Ridge,CO,Jefferson,80033,4615,REG,,230041688,10/02/1995,12/01/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,T-Nails LLC,T-Nails LLC,,11800 E Oswego St Unit D20,,Englewood,CO,Denver,80112,7213,REG,,2000030236,03/15/2016,03/15/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,T.J. Nails,T.J. Nails,,3621 Galley Rd,,Colorado Springs,CO,El Paso,80909,0909,REG,,1788,08/03/2005,12/01/2025,11/30/2027,Active,Fixed Location,,,2006-4154,Probation,05/04/2006,05/04/2007,
,,,,Royal Nails & Spa,Royal Nails & Spa,,15493 E Hampden Ave Ste B,,Aurora,CO,Arapahoe,80013,2466,REG,,2000032683,07/31/2019,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,Rumor's Hair Design,Rumor's Hair Design,,2929 Main Ave Unit A1,,Durango,CO,La Plata,81301,4391,REG,,70011146,10/06/2000,12/01/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,Rumors Hair Salon,Rumors Hair Salon,,7148 E County Line Rd Ste 13,,Highlands Ranch,CO,Douglas,80126,3908,REG,,2000029988,09/30/2015,09/30/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Rumors Salon,Rumors Salon,,845 Oak St,,Salida,CO,Chaffee,81201,3256,REG,,60035189,07/13/2001,02/11/2026,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Rustic Nail,Rustic Nail,,7148 E County Line Rd,,Highlands Ranch,CO,,80126,3911,REG,,2000030319,05/17/2016,12/01/2017,11/30/2019,Expired,,,,,,,,
,,,,S & N Nails Spa Corp,S & N Nails Spa Corp,,16860 Sheridan Pkwy Unit 118,,Broomfield,CO,Broomfield,80023,8989,REG,,2000033189,05/26/2020,12/01/2025,11/30/2027,Active,,,,2021-2264,CLS Letter of Admonition,06/25/2021,06/25/2021,
,,,,S&S Parker LLC,S&S Parker LLC,,12227 Pine Bluffs Way Ste 109,,Parker,CO,Douglas,80134,4493,REG,,2000033853,05/12/2021,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,Salida Beauty Salon,Salida Beauty Salon,,230 W 16th St,,Salida,CO,Chaffee,81201,1201,REG,,60035122,07/29/1998,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Salon 697,Salon 697,,697 E Bridge St,,Brighton,CO,Adams,80601,0601,REG,,3668,09/29/2009,12/01/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,Salon 907,Salon 907,,907 N Fir St,,Yuma,CO,Yuma,80759,1015,REG,,2000030515,09/06/2016,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Salon at Tuscany,Salon at Tuscany,,3835 W 10th St Ste 111,,Greeley,CO,Weld,80634,1553,REG,,2165,04/12/2006,12/01/2025,11/30/2027,Active,Fixed Location,,,2017-7105,CLS Letter of Admonition,12/31/2017,,
,,,,Salon De Belleza Navil,Salon De Belleza Navil,,2705 Downing St,,Denver,CO,Denver,80205,0205,REG,,1450,12/20/2004,12/01/2013,11/30/2015,Expired,Fixed Location,,,,,,,
,,,,Salon de Belleza Perla LLC,Salon de Belleza Perla LLC,,290 N Main St Unit A,,Brighton,CO,Adams,80601,1618,REG,,2000028614,03/22/2013,02/11/2026,11/30/2027,Active,Fixed Location,,,,,,,
,,,,Salon de Belleza Rene,Salon de Belleza Rene,,176 E Bridge St,,Brighton,CO,Adams,80601,1607,REG,,1027,02/10/2004,12/01/2025,11/30/2027,Active - With Conditions,Fixed Location,,,2005-3358,CLS Stipulation,07/22/2005,07/22/2006,
,,,,T.J. Nails,T.J. Nails,,3621 Galley Rd,,Colorado Springs,CO,El Paso,80909,0909,REG,,1788,08/03/2005,12/01/2025,11/30/2027,Active,Fixed Location,,,2006-4853,CLS Stipulation,04/17/2007,04/17/2008,
,,,,Tan LLC,Tan LLC,,14455 W 64th Ave,,Arvada,CO,Jefferson,80004,3538,REG,,2000033430,09/08/2020,12/01/2025,11/30/2027,Active,,,,,,,,
,,,,Tea Spa Nails 2 LLC,Tea Spa Nails 2 LLC,,5646 Allen Way,,Castle Rock,CO,Douglas,80108,7616,REG,,2000028806,08/23/2013,03/23/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Techniques,Techniques,,5881 S Kingston Way,,Centennial,CO,Arapahoe,80111,3970,REG,,200028324,06/30/1995,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,The 303 Family Barber Shop & Salon LLC,The 303 Family Barber Shop & Salon LLC,,5038 Federal Blvd,,Denver,CO,Denver,80221,1140,REG,,2000030178,02/09/2016,12/01/2023,10/24/2025,Expired,Fixed Location,,,2022-379,CLS Cease & Desist Order,02/18/2022,,
,,,,"The Attic, A Hair And Nail Salon","The Attic, A Hair And Nail Salon",,4550 S Kipling #16,,Littleton,CO,Douglas,80127,0127,REG,,200027885,01/10/2001,12/01/2025,11/30/2027,Active,Fixed Location,,,,,,,
,,,,"The Barber Shop, Ltd","The Barber Shop, Ltd",,4218 E Colfax Ave,,Denver,CO,Denver,80220,1006,REG,,2000030858,05/03/2017,04/17/2024,11/30/2025,Expired,Fixed Location,,,,,,,
,,,,The Barber Shoppe,The Barber Shoppe,,289 Main St,,Carbondale,CO,Garfield,81623,2548,REG,,90033981,06/10/1991,12/01/2015,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,The Barn,The Barn,,311 NE 490 Dr,,Salina,OK,Mayes,74365,2336,REG,,2000032743,09/11/2019,09/11/2019,11/30/2021,Expired,Fixed Location,,,,,,,
,,,,The Bearded Lady Skin Care,The Bearded Lady Skin Care,,1660 S Albion St Ste 1020,,Denver,CO,Denver,80222,4043,REG,,2000033718,02/22/2021,12/01/2025,11/30/2027,Active,,,,2024-6707,CLS Stipulation,12/24/2024,,
,,,,The Beauty Collective,The Beauty Collective,,1350 Carr St,,Lakewood,CO,,80214,0214,REG,,2000030551,09/30/2016,12/01/2025,11/30/2027,Active,Fixed Location,,,2017-6440,CLS Citation Issued,11/12/2017,,
,,,,"The Beauty Team, LLC","The Beauty Team, LLC",Ansley Reese,6418 N Academy Blvd,,Colorado Springs,CO,,80918,8303,REG,,2000030904,05/18/2017,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,The Brooklyn Barber Academy,The Brooklyn Barber Academy,,2900 Valmont Rd Ste E1,,Boulder,CO,Boulder,80301,1344,REG,,2000031649,08/09/2018,12/01/2021,11/30/2023,Expired,Fixed Location,,,,,,,
,,,,Bliss Nail Lounge,Bliss Nail Lounge,,4120 N Freeway Rd,,Pueblo,CO,Pueblo,81008,2064,REG,,2000033108,04/17/2020,12/01/2025,11/30/2027,Active - With Conditions,Fixed Location,,,2021-951,CLS Letter of Admonition,09/14/2021,09/14/2021,
,,,,Bliss Nail Lounge,Bliss Nail Lounge,,4120 N Freeway Rd,,Pueblo,CO,Pueblo,81008,2064,REG,,2000033108,04/17/2020,12/01/2025,11/30/2027,Active - With Conditions,Fixed Location,,,2025-4852,CLS Stipulation,09/17/2025,,
,,,,Blonded,Blonded,,8678 N Union Blvd,,Colorado Springs,CO,El Paso,80920,7796,REG,,2000035619,06/13/2024,02/12/2026,11/30/2027,Active,,,,,,,,
,,,,Blooming Nails & Spa LLC,Blooming Nails & Spa LLC,,545 W South Boulder Rd Ste 160,,Lafayette,CO,Boulder,80026,2096,REG,,2000028731,06/25/2013,12/01/2023,11/30/2025,Expired,Fixed Location,,,,,,,
,,,,"Blossoms Organic Skin Care, LLC","Blossoms Organic Skin Care, LLC",,317 E San Rafael St # 202,,Colorado Springs,CO,El Paso,80903,2405,REG,,2000030185,02/10/2016,02/10/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Blown Away Beauty by Kohrbyn,Blown Away Beauty by Kohrbyn,,7421 W Bowles Ave,,Littleton,CO,Jefferson,80123,4120,REG,,2000030596,11/07/2016,11/07/2016,11/30/2017,Expired,Fixed Location,,,,,,,
,,,,Blue Ocean Nails Inc,Blue Ocean Nails Inc,,550 N Grant St Unit I,,Denver,CO,Denver,80203,4426,REG,,3985,06/15/2010,12/01/2023,11/30/2025,Expired,Fixed Location,,,,,,,
